isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry
IT0003007728,IT0003007728-MTAA,Tod's,TOD,TOD,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Footwear
NL0013332471,NL0013332471-XAMS,TomTom NV,TOM2,TOM2,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Software
FR0000033003,FR0000033003-XPAR,Touax,TOUP,TOUP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Marine Transportation
IT0005482333,IT0005482333-MTAA,TECHNOPROBE,TPRO,TPRO,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Production Technology Equipment
FR001400BMH7,FR001400BMH7-XPAR,TERACT,TRACT,TRACT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Diversified Retailers
FR0005691656,FR0005691656-XPAR,Trigano,TRI,TRI,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Recreational Products
IT0003242622,IT0003242622-MTAA,Terna SpA,TRN,TRN,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Conventional Electricity
IT0005496473,IT0005496473-MTAA,TISCALI,TSL,TSL,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Telecommunications Services
FR0000120271,FR0000120271-XPAR,Total,FP,TTE,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Integrated Oil and Gas
BE0003823409,BE0003823409-XBRU,Tubize (Financi��re de),TUB,TUB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Pharmaceuticals
CH0008175645,CH0008175645-XPAR,Televerbier,TVRB,TVRB,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Recreational Services
NL0000852523,NL0000852523-XAMS,TKH Group,TWEKA,TWEKA,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Electrical Components
IT0001454435,IT0001454435-MTAA,TXT e solutions SpA,TXT,TXT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Software
IT0000214293,IT0000214293-MTAA,Toscana Aeroporti SpA,TYA,TYA,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Transportation Services
FR0000054470,FR0000054470-XPAR,Ubisoft Entertainment,UBI,UBI,C,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Electronic Entertainment
BE0003739530,BE0003739530-XBRU,UCB S.A.,UCB,UCB,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,TRUE,R,,Pharmaceuticals
IT0005239360,IT0005239360-MTAA,UniCredit SpA,UCG,UCG,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Banks
IT0005338840,IT0005338840-MTAA,UNIDATA,UD,UD,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Telecommunications Services
NL0015000IY2,NL0015000IY2-XAMS,UNIVERSAL MUSIC GROUP NV,UMG,UMG,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Entertainment
BE0974320526,BE0974320526-XBRU,Umicore SA,UMI,UMI,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,TRUE,R,CX,Specialty Chemicals
GB00B10RZP78,GB00B10RZP78-XAMS,Unilever PLC,UNA,UNA,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Personal Products
FR0000054215,FR0000054215-XPAR,Unibel,UNBL,UNBL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Food Products
IT0004810054,IT0004810054-MTAA,Unipol Gruppo SpA,UNI,UNI,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Full Line Insurance
IT0005239881,IT0005239881-MTAA,Unieuro SpA,UNIR,UNIR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Specialty Retailers
BE0974371032,BE0974371032-XBRU,Unifiedpost Group SA,UPG,UPG,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Computer Services
FR0013326246,FR0013326246-XPAR,UNIBAIL-RODAMCO-WE,URW,URW,B,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Retail REITs
IT0004827447,IT0004827447-MTAA,UnipolSai Assicurazioni SpA,US,US,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Property and Casualty Insurance
FR0000073041,FR0000073041-XPAR,Pierre Vacances,VAC,VAC,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Hotels and Motels
PTVAA0AM0019,PTVAA0AM0019-XLIS,VAA Vista Alegre Atlantis SGPS SA,VAF,VAF,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Household Equipment and Products
NL0010661864,NL0010661864-XAMS,Value8 NV,VALUE,VALUE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Diversified Financial Services 
NL0015000G40,NL0015000G40-XAMS,VAM INVEST SHARES,VAM,VAM,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Open End and Miscellaneous Investment Vehicles
BE0003839561,BE0003839561-XBRU,Van de Velde,VAN,VAN,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Clothing and Accessories
FR0013505062,FR0013505062-XPAR,Technicolor SA,TCH,VANTI,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Entertainment
BE0003754687,BE0003754687-XBRU,Vastned Retail Belgium,VASTB,VASTB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Retail REITs
NL0000288918,NL0000288918-XAMS,Vastned,VASTN,VASTN,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Retail REITs
FR0000031775,FR0000031775-XPAR,Vicat,VCT,VCT,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Cement
FR0004186856,FR0004186856-XPAR,V��toquinol,VETO,VETO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Pharmaceuticals
BE0003878957,BE0003878957-XBRU,VGP N.V.,VGP,VGP,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Real Estate Holding and Development
IT0003127898,IT0003127898-MTAA,Vianini SpA,VIA,VIA,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Building Materials: Other
FR0000124141,FR0000124141-XPAR,Veolia Environnement,VIE,VIE,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Water
FR0000050049,FR0000050049-XPAR,Viel & Cie,OHZW,VIL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Investment Services
BE0974271034,BE0974271034-XBRU,Viohalco SA,VIO,VIO,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Metal Fabricating
FR0000031577,FR0000031577-XPAR,Virbac,VIRP,VIRP,B,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Pharmaceuticals
FR0000127771,FR0000127771-XPAR,Vivendi,VIV,VIV,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Radio and TV Broadcasters
FR0013506730,FR0013506730-XPAR,Vallourec SA,VK,VK,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Iron and Steel
FR0004056851,FR0004056851-XPAR,Valneva,VLA,VLA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Pharmaceuticals
NL0000302636,NL0000302636-XAMS,Van Lanschot,LANS,VLK,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Banks
IT0001018362,IT0001018362-MTAA,Valsoia SpA,VLS,VLS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Food Products
FR0011995588,FR0011995588-XPAR,Voltalia SA,VLTSA,VLTSA,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Alternative Electricity
FR0010291245,FR0010291245-XPAR,Verimatrix SA,VMX,VMX,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Software
NL0009432491,NL0009432491-XAMS,Vopak Koninklijke,VPK,VPK,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Transportation Services
FR0000062796,FR0000062796-XPAR,Vranken-Pommery,VRAP,VRAP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Distillers and Vintners
FR0013447729,FR0013447729-XPAR,Verallia SAS,VRLA,VRLA,B,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Containers and Packaging
GG00B1GHHH78,GG00B1GHHH78-XAMS,Volta Finance,VTA,VTA,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Closed End Investments
FR0010309096,FR0010309096-XPAR,Vitura SA,CGR,VTR,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Office REITs
NL00150002Q7,NL00150002Q7-XAMS,Vivoryon Therapeutics NV,NL00150002Q7,VVY,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Biotechnology
FR0012532810,FR0012532810-XPAR,WAGA ENERGY PROM,WAGA,WAGA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Alternative Fuels
FR0013357621,FR0013357621-XPAR,Wavestone SA,WAVE,WAVE,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Computer Services
IT0003865570,IT0003865570-MTAA,WEBUILD,WBD,WBD,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Construction
IT0003865588,IT0003865588-MTAA,Webuild SpA,WBDR,WBDR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Construction
BE0974349814,BE0974349814-XBRU,Warehouses de Pauw NV,WDP,WDP,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,TRUE,R,CX,Industrial REITs
BE0003734481,BE0003734481-XBRU,Warehouses,WEB,WEB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Office REITs
BE0003724383,BE0003724383-XBRU,Wereldhave Belgium,WEHB,WEHB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Retail REITs
NL0000289213,NL0000289213-XAMS,Wereldhave,WHA,WHA,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Retail REITs
BE0003573814,BE0003573814-XBRU,Ter Beke,TERB,WHATS,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Food Products
IT0005440893,IT0005440893-MTAA,WIIT,WIIT,WIIT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Computer Services
NL0000395903,NL0000395903-XAMS,Wolters Kluwer,WKL,WKL,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Publishing
FR0011981968,FR0011981968-XPAR,Worldline SA,WLN,WLN,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Transaction Processing Services
BE0974310428,BE0974310428-XPAR,X Fab Silicon Foundries EV,XFAB,XFAB,B,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Semiconductors
FR0004034072,FR0004034072-XPAR,Xilam Animation,XIL,XIL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Radio and TV Broadcasters
BE0974288202,BE0974288202-XBRU,Xior Student Housing NV,XIOR,XIOR,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Residential REITs
IT0001477402,IT0001477402-MTAA,EXPRIVIA,XPR,XPR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Computer Services
IT0005383291,IT0005383291-MTAA,FERRETTI,YACHT,YACHT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Recreational Vehicles and Boats
BE0003809267,BE0003809267-XBRU,Z��nobe Gramme,ZEN,ZEN,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Open End and Miscellaneous Investment Vehicles
IT0005395071,IT0005395071-MTAA,Vincenzo Zucchi SpA,ZUC,ZUC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Household Equipment and Products
IT0004171440,IT0004171440-MTAA,Zignago Vetro SpA,ZV,ZV,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Containers and Packaging
FR0000120172,FR0000120172-MIL,Carrefour SA,CRR,CRR,D,EUR,608,MIL,MIL,Borsa Italiana S.p.A.,italy,FALSE,D15,,Food Retailers and Wholesalers
NL0006311706,NL0006311707,Arcona Property Fund,MERE,MERE,D,EUR,200,EAM,EAM,Euronext Amsterdam,netherlands,FALSE,R,,#N/A
NL0010228730,NL0010228731,Nederlandse Beleggingsmaatschappij voor Zeeschepen NV,NBZ,NBZ,D,EUR,200,EAM,EAM,Euronext Amsterdam,netherlands,FALSE,R,,#N/A
FR0000063034,FR0000063035,Fauvet-Girel Etablissements,FAUV,FAUV,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0013251584,FR0013251585,HEALTH,MLAHC,MLAHC,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0010518605,FR0010518606,SILKAN RT,MLARI,MLARI,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0010717579,FR0010717580,Cecurity.com,MLCEC,MLCEC,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0004177939,FR0004177940,Datbim,MLDTB,MLDTB,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
SE0007045380,SE0007045381,Design Your Home,MLDYH,MLDYH,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0012336675,FR0012336676,Gel Groupe,MLGEL,MLGEL,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0010515742,FR0010515743,Maisons d'Aujourd'hui,MLMAI,MLMAI,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0012990968,FR0012990969,Mulann,MLMUL,MLMUL,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0010358507,FR0010358508,Newsinvest,MLNEI,MLNEI,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0013072741,FR0013072742,O Sorbet d'Amour,MLOSA,MLOSA,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0011040690,FR0011040691,TPSH,MLPSH,MLPSH,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0013180189,FR0013180190,Un Toit pour Toi,MLUTP,MLUTP,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
FR0012833770,FR0012833771,Valoneo,MLVAL,MLVAL,D,EUR,710,EPA,EPA,Euronext Paris,france,FALSE,R,,#N/A
CH0451123589,CH0451123589-XMLI,BEACONSMIND,MLBMD,MLBMD,D,EUR,712,EPA,XMLI,Euronext Paris,france,FALSE,R,,Consumer Digital Services
GRS528003007,GRS528003007-XMLI,THE AZUR SELECTION,MLAZR,MLAZR,D,EUR,712,EPA,XMLI,Euronext Paris,france,FALSE,R,,Hotels and Motels
