股票代码,股票简称,最新价,最新涨跌幅,所属概念,公司亮点,所属同花顺行业,所属指数类,所属概念数量,a股市值(不含限售股)[20230920],最新dde大单净额,总股本[20230920],市盈率(pe)[20230920],market_code,code
688066.SH,航天宏图,48.62,-3.436,卫星导航;融资融券;转融券标的;军工;华为概念;国产软件;无人机;太空经济;沪股通;数据要素,国内领先的遥感和北斗导航卫星应用服务商,国防军工-国防军工-航天装备,A股指数;上证380;上证指数;上证流通;中型综指;中证1000;中证1000USD;中证A股;中证全指;中证流通;同花顺全A;商业指数;新综指,10,12699197300.000,-31948801.100,261192870.00,583.984,17,688066
301058.SZ,中粮科工,12.89,-3.446,融资融券;转融券标的;中粮系;一带一路;冰雪产业;冷链物流;乡村振兴;体育产业;中俄贸易概念;冬奥会;地方国企改革;央企国企改革;中字头股票;国企改革;深股通;粮食概念,我国农粮食品和冷链物流行业领先的综合性工程服务商和装备制造商,建筑装饰-建筑装饰-工程咨询服务,中小创新;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业基础;创业板综;同花顺全A;新指数;深证1000;深证700;深证A指;深证综指;科研指数,16,2622001300.000,-18332850.900,512274245.00,40.179,33,301058
605376.SH,博迁新材,31.14,-3.472,新材料概念;负极材料;3D打印;锂电池;小金属概念;沪股通;金属镍;专精特新;人民币贬值受益;融资融券;转融券标的;光伏概念;白银,中国纳米材料研发与产业化应用的开拓者之一,有色金属-小金属-能源金属,A股指数;上证380;上证指数;上证流通;中型综指;中证1000;中证1000USD;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,13,5450963600.000,-6377296.500,261600000.00,241.553,17,605376
600776.SH,东方通信,12.23,-3.473,电子信息;融资融券;转融券标的;专网通信;网络安全;5G;沪股通;机器人概念;信创;地方国企改革;央企国企改革;国企改革;华为概念,集通信和金融电子网络于一体的行业应用整体解决方案提供商,通信-通信设备-其他通信设备,A股指数;上证380;上证中小;上证全指;上证小盘;上证指数;上证流通;中证1000;中证1000USD;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,13,11691880800.000,-12466588.000,1256000064.00,108.281,17,600776
301158.SZ,德石股份,18.56,-3.484,高端装备;油气开采;油气装备;专精特新;俄乌冲突概念;中俄贸易概念;融资融券;转融券标的;天然气;一带一路;新疆振兴,公司钻具产品销售规模在国内钻具市场行业排名前三,机械设备-专用设备-能源及重型设备,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业板综;制造指数;同花顺全A;新指数;深证A指;深证综指,11,1441683400.000,-14881701.000,150370510.00,42.531,33,301158
688606.SH,奥泰生物,57.89,-3.485,体外诊断;新冠检测;融资融券;转融券标的;医疗器械概念;辅助生殖;幽门螺杆菌概念;人民币贬值受益;肝炎概念;抗原检测;沪股通;猴痘概念,公司是快速诊断试剂领域重要的体外诊断产品提供商之一,医药生物-医疗器械-体外诊断,A股指数;上证150;上证指数;上证流通;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;新综指;综合指数,12,2168404300.000,-4700967.900,79280855.00,32.238,17,688606
601226.SH,华电重工,6.08,-3.492,高端装备;海上风电;一带一路;核电;风电;国产替代;氢能源;超超临界发电;机器人概念;燃料电池;质子交换膜;融资融券;转融券标的;地方国企改革;央企国企改革;国企改革;沪股通;海工装备,主营物料输送系统、热能、高端钢结构工程，技术实力行业领先,建筑装饰-建筑装饰-专业工程,A股指数;上证指数;上证流通;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,18,7045674200.000,-3406185.800,1166660000.00,59.718,17,601226
002577.SZ,雷柏科技,14.36,-3.495,王者荣耀;体感交互;融资融券;转融券标的;机器人概念;无线充电;无线耳机;电子竞技;消费电子概念;百度概念;人工智能;星闪概念,国内无线键鼠行业市场占有率排名第一,计算机-计算机设备-计算机设备Ⅲ,中小综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;制造指数;同花顺全A;新指数;深证A指;深证综指;电子指数,12,4061941400.000,-2456862.000,282880000.00,98.700,33,002577
300203.SZ,聚光科技,15.46,-3.496,废气处理;智慧城市;塑化剂;海绵城市;PM2.5;污水处理;融资融券;转融券标的;环境监测;物联网应用层;物联网;节能环保;体外诊断;富时罗素概念;富时罗素概念股;垃圾分类;碳中和;深股通;太赫兹;食品安全,主营环境监测、工业过程分析和安全监测领域的仪器仪表,机械设备-仪器仪表-仪器仪表Ⅲ,中小创新;中证1000;中证1000USD;中证A股;中证全指;中证流通;仪表指数;创业300;创业基础;创业板综;制造指数;同花顺全A;新指数;深证1000;深证700;深证A指;深证综指,20,6991860800.000,-12635368.000,452517400.00,-25.460,33,300203
600895.SH,张江高科,21.80,-3.497,新兴板概念;租售同权;参股新三板;浦东新区;融资融券;转融券标的;浦东前滩;上海自贸区;创投;沪股通;富时罗素概念;富时罗素概念股;参股券商;标普道琼斯A股;新能源汽车;MSCI概念;上海国企改革;地方国企改革;国企改革;半年报预增;蚂蚁金服概念;证金持股;光刻机,以张江高科技园区特色房产营运为主导,房地产-房地产开发-产业地产,A股指数;上证380;上证指数;上证流通;中证500;中证500HKD;中证500HKD(CNH);中证500USD;中证500USD(CNH);中证700;中证800;中证800USD;中证A股;中证全指;中证流通;同花顺全A;新综指;综合指数,23,33761432000.000,-160409160.000,1548689550.00,43.026,17,600895
002059.SZ,云南旅游,6.07,-3.498,旅游;美丽中国;网约车;虚拟现实;虚拟数字人;元宇宙;地方国企改革;央企国企改革;国企改革;参股银行;深股通,云南省为数不多的综合性旅游上市公司,社会服务-景点及旅游-人工景点,中小综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;公共指数;同花顺全A;新指数;深证A指;深证综指,11,5729236600.000,-8009719.000,1012434813.00,-49.031,33,002059
301358.SZ,湖南裕能,38.32,-3.500,宁德时代概念;锂电池;转融券标的;融资融券;磷酸铁锂;新股与次新股;比亚迪概念;储能;正极材料;新能源汽车;深股通;注册制次新股,磷酸铁锂出货量国内第一，主要供货宁德时代和比亚迪等厂商,电力设备-电力设备-电池,创业板综;制造指数;同花顺全A;新指数;深证A指;深证综指,12,5078137300.000,-10369219.000,757253070.00,11.715,33,301358
688523.SH,航天环宇,23.41,-3.504,转融券标的;航空航天;科创次新股;新股与次新股;融资融券;注册制次新股;卫星导航,主营宇航产品和航空航天工艺装备，与中国商飞子公司合资成立的湖南飞宇主营民用航空工艺装备,国防军工-国防军工-航天装备,同花顺全A,7,792152820.000,-5037392.450,406880000.00,268.383,17,688523
600619.SH,海立股份,6.30,-3.522,家用电器;新能源汽车;北汽新能源;冷链物流;汽车热管理;空气能热泵;融资融券;转融券标的;地方国企改革;国企改革;比亚迪概念;上海国企改革;光刻机,全国压缩机行业质量领军企业,家用电器-白色家电-其他白色家电,A股指数;上证指数;上证流通;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,13,4971801200.000,-13122096.000,1083279406.00,-69.690,17,600619
688678.SH,福立旺,17.80,-3.523,融资融券;转融券标的;特斯拉;新能源汽车;光伏概念;金刚石（线）;比亚迪概念;苹果概念;医疗器械概念;TOPCON电池,专注于精密金属零部件的研产销,电子-消费电子-消费电子零部件及组装,A股指数;上证指数;上证流通;中型综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,10,1615916900.000,-676965.090,174160711.00,64.394,17,688678
000715.SZ,中兴商业,7.10,-3.533,新零售;商超百货;半年报预增;网络直播,“中兴”的金字招牌成为商业零售市场竞争中的核心优势之一,商贸零售-零售-百货零售,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;批零指数;新指数;深证A指;深证综指,4,2946922400.000,-4631772.000,415718940.00,28.290,33,000715
688161.SH,威高骨科,39.99,-3.546,医疗器械概念;融资融券;转融券标的;沪股通;3D打印;养老金持股,国内首批进入高端植入骨科医疗器械领域的厂商之一,医药生物-医疗器械-医疗耗材,A股指数;上证指数;上证流通;中证1000;中证1000USD;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指;科创100;科创100EUR;科创100GBP;科创100HKD;科创100USD;科创100USD(CNH),6,3065900000.000,-11047228.200,400000000.00,71.566,17,688161
603155.SH,新亚强,23.93,-3.547,新材料概念;有机硅概念;气凝胶,中国氟硅行业十大品牌,基础化工-化学制品-有机硅,A股指数;上证指数;上证流通;中型综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,3,5397698700.000,-5144902.700,225562000.00,26.449,17,603155
601015.SH,陕西黑猫,4.62,-3.549,循环经济;焦炭;陕西自贸区;粗苯;煤化工;尿素;融资融券;转融券标的;标普道琼斯A股;煤炭概念;污水处理;沪股通;天然气;甲醇,我国煤焦化循环经济领域的领先企业,煤炭-煤炭开采加工-焦炭加工,A股指数;上证380;上证指数;上证流通;中证1000;中证1000USD;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,14,9436339100.000,-25620504.000,2042497639.00,-73.626,17,601015
688288.SH,鸿泉物联,22.78,-3.556,智慧城市;车联网;融资融券;胎压监测;转融券标的;国六标准、国六排放、国六;人工智能;EDR概念;数据要素;星闪概念,研发生产智能增强驾驶系统和高级辅助驾驶系统等汽车智能网联设备,计算机-计算机设备-计算机设备Ⅲ,A股指数;上证指数;上证流通;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,10,2285834500.000,-2092540.550,100343920.00,-48.100,17,688288
300902.SZ,国安达,30.23,-3.573,转融券标的;消防装备;安防;机器人概念;融资融券;储能;比亚迪概念;新能源汽车;宁德时代概念,公司是国内交通运输、电力电网行业自动灭火系统的主要供应商之一,机械设备-专用设备-其他专用设备,专用指数;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业板综;制造指数;同花顺全A;新指数;深证A指;深证综指,9,1656475500.000,-1014426.000,130910176.00,-94.707,33,300902
301181.SZ,标榜股份,29.95,-3.574,新能源汽车;融资融券;燃料电池;转融券标的;比亚迪概念;宁德时代概念;汽车热管理;高送转预期,国内少数进入品牌整车厂供应体系的汽车尼龙管路优势企业之一,交运设备-汽车零部件-汽车零部件Ⅲ,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业板综;制造指数;同花顺全A;新指数;深证A指;深证综指,8,1168050000.000,-2791031.000,117000000.00,24.689,33,301181
000893.SZ,亚钾国际,28.80,-3.582,厄尔尼诺概念;南沙新区;贸易战受益股;深股通;钾肥;化肥;人民币贬值受益;融资融券;转融券标的;供销社,全球新生钾盐区域首家实现工业化量产并实现经济效益的企业,基础化工-化学制品-钾肥,中证500;中证500HKD;中证500HKD(CNH);中证500USD;中证500USD(CNH);中证700;中证800;中证800USD;中证A股;中证全指;中证流通;制造指数;化学指数;同花顺全A;新指数;深证1000;深证200;深证300;深证A指;深证成指;深证综指,10,23323215000.000,-84693958.000,929138953.00,18.675,33,000893
002375.SZ,亚厦股份,5.10,-3.592,特种玻璃;高铁;虚拟现实;装配式建筑;智能建筑;融资融券;深股通;转融券标的;智能家居;超级高铁;3D打印;垃圾分类;富时罗素概念;富时罗素概念股;迪士尼;标普道琼斯A股;杭州亚运会;恒大概念;光伏建筑一体化;新型城镇化;方舱医院;建筑节能;精装修;轨道交通;安防;百度概念,国内建筑装饰行业的龙头企业,建筑装饰-建筑装饰-装饰园林,中小创新;中小基础;中小综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;建筑指数;新指数;深证1000;深证700;深证A指;深证综指,26,6788066900.000,-72120070.000,1339996498.00,26.703,33,002375
300081.SZ,恒信东方,8.02,-3.606,易信;数字视觉;动漫;在线教育;VR游戏;元宇宙;华为概念;文化传媒;虚拟现实;数字乡村;机器人概念;幼儿教育;融资融券;转融券标的;web3.0;AIGC概念;虚拟数字人;数字经济;ChatGPT概念;三胎概念;人工智能;数据确权;数字水印;网络游戏;东数西算（算力）;空间计算,围绕“艺术创意+视觉技术”战略，专注于数字创意产业领域,通信-通信服务-通信服务Ⅲ,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业基础;创业板综;同花顺全A;新指数;深证A指;深证综指;科研指数,26,4064423000.000,-28667967.800,604795417.00,-36.902,33,300081
002248.SZ,华东数控,9.89,-3.606,铁路基建;高端装备;工业母机;智能制造,拥有国际先进水平产品的数控机床及关键部件制造的企业,机械设备-通用设备-机床工具,中小综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;制造指数;同花顺全A;新指数;深证A指;深证综指;通用指数,4,3041131500.000,-62937566.000,307495600.00,183.292,33,002248
