,0,1,2,3,4,5,6,7,8,9,10,11
2058,FR0004056851-XPAR,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103015,Pharmaceuticals,,,
2059,IT0001018362-MTAA,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102020,Food Products,,
2060,IT0005532525-EXGM,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204050,Machinery: Specialty,,,
2061,NL0010661864-XAMS,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202000,Diversified Financial Services ,,,
2062,NL0015118803-XAMS,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202000,Diversified Financial Services ,,,
2063,NL0015000G40-XAMS,30,Financials,3020,Financial Services,302050,Open End and Miscellaneous Investment Vehicles,30205000,Open End and Miscellaneous Investment Vehicles,,,
2064,NL0015000GH1-XAMS,30,Financials,3020,Financial Services,302050,Open End and Miscellaneous Investment Vehicles,30205000,Open End and Miscellaneous Investment Vehicles,,,
2065,NL0015000G32-XAMS,30,Financials,3020,Financial Services,302050,Open End and Miscellaneous Investment Vehicles,30205000,Open End and Miscellaneous Investment Vehicles,,,
2066,BE0003839561-XBRU,40,Consumer Discretionary,4020,Consumer Products and Services,402040,Personal Goods,40204020,Clothing and Accessories,,,
2067,ES0105623005-XMLI,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102040,Residential REITs,,,
2068,IT0005433765-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
2069,FR0013505062-XPAR,40,Consumer Discretionary,4030,Media,403010,Media,40301010,Entertainment,,,
2070,FR0013526225-XPAR,40,Consumer Discretionary,4030,Media,403010,Media,40301010,Entertainment,,,
2071,NL0000288918-XAMS,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102045,Retail REITs,,,
2072,BE0003754687-XBRU,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102045,Retail REITs,,,
2073,FR0014007T10-XMLI,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205015,Transaction Processing Services,,,
2074,NO0005806802-XOSL,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101010,Construction,,,
2075,FR0010766667-ALXP,40,Consumer Discretionary,4040,Retail,404010,Retailers ,40401025,Home Improvement Retailers,,,
2076,FR0000124141-XPAR,65,Utilities,6510,Utilities,651020,Gas,Water and Multi-utilities,65102030,Water,,
2077,FR0013530102-ALXP,40,Consumer Discretionary,4020,Consumer Products and Services,402030,Leisure Goods,40203010,Consumer Electronics,,,
2078,BMG9349W1038-XAMS,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
2079,FR0013447729-XPAR,50,Industrials,5020,Industrial Goods and Services,502030,General Industrials,50203030,Containers and Packaging,,,
2080,FR001400HMK8-ALXP,60,Energy,6010,Energy,601020,Alternative Energy,60102020,Renewable Energy Equipment,,,
2081,FR0010291245-XPAR,10,Technology,1010,Technology,101010,Software and Computer Services,10101015,Software,,,
2082,US92343V1044-TNLB,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
2083,FR0006174496-XMLI,50,Industrials,5020,Industrial Goods and Services,502010,Aerospace and Defense,50201020,Defense,,,
2084,FR0004186856-XPAR,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103015,Pharmaceuticals,,,
2085,BE0003878957-XBRU,35,Real Estate,3510,Real Estate,351010,Real Estate Investment and Services,35101010,Real Estate Holding and Development,,,
2086,FR0010326090-ALXP,40,Consumer Discretionary,4040,Retail,404010,Retailers ,40401030,Specialty Retailers,,,
2087,IT0003127898-MTAA,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101035,Building Materials: Other,,,
2088,FR0000031775-XPAR,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101030,Cement,,,
2089,FR0000050049-XPAR,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202015,Investment Services,,,
2090,FR0000052516-XPAR,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102010,Farming,Fishing,Ranching and Plantations
2091,IT0004717200-EXGM,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204000,Machinery: Industrial,,,
2092,FR0000125486-XPAR,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101010,Construction,,,
2093,FR001400AXT1-ALXP,45,Consumer Staples ,4520,Personal Care,Drug and Grocery Stores ,452010,Personal Care,Drug and Grocery Stores ,45201040,Miscellaneous Consumer Staple Goods,
2094,BE0974271034-XBRU,55,Basic Materials,5510,Basic Resources,551020,Industrial Metals and Mining,55102015,Metal Fabricating,,,
2095,FR0000031577-XPAR,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103015,Pharmaceuticals,,,
2096,ES0105704003-XMLI,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
2097,FR0004029478-ALXP,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
2098,FR0014003O76-ALXP,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
2099,IT0005433732-EXGM,40,Consumer Discretionary,4030,Media,403010,Media,40301030,Publishing,,,
2100,FR0013481835-ALXP,20,Health Care,2010,Health Care,201020,Medical Equipment and Services,20102010,Medical Equipment,,,
2101,FR0013321817-ALXP,20,Health Care,2010,Health Care,201020,Medical Equipment and Services,20102010,Medical Equipment,,,
2102,NO0010734122-XOSL,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103015,Pharmaceuticals,,,
2103,FR0010309096-XPAR,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102030,Office REITs,,,
2104,FR0000127771-BGEM,40,Consumer Discretionary,4030,Media,403010,Media,40301035,Radio and TV Broadcasters,,,
2105,FR0000127771-MTAH,40,Consumer Discretionary,4030,Media,403010,Media,40301035,Radio and TV Broadcasters,,,
2106,FR0000127771-XPAR,40,Consumer Discretionary,4030,Media,403010,Media,40301035,Radio and TV Broadcasters,,,
2107,NL00150002Q7-XAMS,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
2108,FR0011532225-ALXP,10,Technology,1010,Technology,101010,Software and Computer Services,10101015,Software,,,
2109,DE0007664005-TNLB,40,Consumer Discretionary,4010,Automobiles and Parts,401010,Automobiles and Parts,40101020,Automobiles,,,
2110,DE0007664039-BGEM,40,Consumer Discretionary,4010,Automobiles and Parts,401010,Automobiles and Parts,40101020,Automobiles,,,
2111,DE0007664039-TNLB,40,Consumer Discretionary,4010,Automobiles and Parts,401010,Automobiles and Parts,40101020,Automobiles,,,
2112,GG00B1GHHH78-XAMS,30,Financials,3020,Financial Services,302040,Closed End Investments,30204000,Closed End Investments,,,
2113,FR0011995588-XPAR,65,Utilities,6510,Utilities,651010,Electricity,65101010,Alternative Electricity,,,
2114,NO0010894603-XOSL,10,Technology,1010,Technology,101010,Software and Computer Services,10101015,Software,,,
2115,DE000A1ML7J1-BGEM,35,Real Estate,3510,Real Estate,351010,Real Estate Investment and Services,35101010,Real Estate Holding and Development,,,
2116,NL0009432491-XAMS,50,Industrials,5020,Industrial Goods and Services,502060,Industrial Transportation,50206060,Transportation Services,,,
2117,NO0003025009-XOSL,30,Financials,3010,Banks,301010,Banks,30101010,Banks,,,
2118,NO0010708068-XOSL,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204000,Machinery: Industrial,,,
2119,NO0011037483-MERK,65,Utilities,6510,Utilities,651030,Waste and Disposal Services,65103035,Waste and Disposal Services,,,
2120,FR0004045847-ALXP,40,Consumer Discretionary,4050,Travel and Leisure,405010,Travel and Leisure,40501015,Travel and Tourism,,,
2121,FR0000062796-XPAR,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451010,Beverages,45101015,Distillers and Vintners,,
2122,ES0105492005-XMLI,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102020,Industrial REITs,,,
2123,NO0011202772-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101015,Offshore Drilling and Other Services,,
2124,IT0005550501-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
2125,IT0005515363-EXGM,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205020,Professional Business Support Services,,,
2126,IT0005443087-EXGM,40,Consumer Discretionary,4030,Media,403010,Media,40301020,Media Agencies,,,
2127,IT0005322786-EXGM,65,Utilities,6510,Utilities,651010,Electricity,65101010,Alternative Electricity,,,
2128,IT0005245607-EXGM,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205025,Business Training and Employment Agencies,,,
2129,IT0005467144-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402010,Consumer Services ,40201070,Consumer Services: Misc.,,,
2130,IT0005472680-EXGM,65,Utilities,6510,Utilities,651010,Electricity,65101010,Alternative Electricity,,,
2131,IT0005425092-EXGM,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202000,Diversified Financial Services ,,,
2132,IT0005366551-MTAA,50,Industrials,5020,Industrial Goods and Services,502020,Electronic and Electrical Equipment,50202020,Electronic Equipment: Control and Filter,,,
2133,IT0005497158-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402030,Leisure Goods,40203055,Recreational Vehicles and Boats,,,
2134,IT0005457004-EXGM,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204000,Machinery: Industrial,,,
2135,IT0005426199-EXGM,65,Utilities,6510,Utilities,651020,Gas,Water and Multi-utilities,65102000,Multi-utilities,,
2136,IT0005379372-EXGM,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202010,Asset Managers and Custodians,,,
2137,IT0005532608-EXGM,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202010,Asset Managers and Custodians,,,
2138,IT0005383663-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
2139,IT0005528929-EXGM,40,Consumer Discretionary,4050,Travel and Leisure,405010,Travel and Leisure,40501030,Recreational Services,,,
2140,IT0005454001-EXGM,40,Consumer Discretionary,4050,Travel and Leisure,405010,Travel and Leisure,40501015,Travel and Tourism,,,
2141,IT0005374258-EXGM,10,Technology,1010,Technology,101020,Technology Hardware and Equipment,10102010,Semiconductors,,,
2142,IT0005519795-EXGM,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205020,Professional Business Support Services,,,
2143,IT0005497836-EXGM,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103015,Pharmaceuticals,,,
2144,IT0005421893-EXGM,60,Energy,6010,Energy,601020,Alternative Energy,60102020,Renewable Energy Equipment,,,
2145,IT0005500639-EXGM,10,Technology,1010,Technology,101020,Technology Hardware and Equipment,10102015,Electronic Components,,,
2146,IT0005487415-EXGM,45,Consumer Staples ,4520,Personal Care,Drug and Grocery Stores ,452010,Personal Care,Drug and Grocery Stores ,45201015,Drug Retailers,
2147,IT0005475147-EXGM,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202000,Diversified Financial Services ,,,
2148,IT0005508558-EXGM,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101015,Engineering and Contracting Services,,,
2149,IT0005335739-EXGM,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101035,Building Materials: Other,,,
2150,IT0005445074-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402010,Consumer Services ,40201040,Rental and Leasing Services: Consumer,,,
2151,IT0005498602-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402040,Personal Goods,40204020,Clothing and Accessories,,,
2152,IT0005391104-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402040,Personal Goods,40204030,Luxury Items,,,
2153,IT0005496796-EXGM,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102020,Food Products,,
2154,CH1120637330-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101020,Consumer Digital Services,,,
2155,IT0005428948-EXGM,20,Health Care,2010,Health Care,201010,Health Care Providers,20101010,Health Care Facilities,,,
2156,IT0005518938-EXGM,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205020,Professional Business Support Services,,,
2157,IT0005500555-EXGM,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101015,Engineering and Contracting Services,,,
2158,IT0005447120-EXGM,30,Financials,3020,Financial Services,302050,Open End and Miscellaneous Investment Vehicles,30205000,Open End and Miscellaneous Investment Vehicles,,,
2159,IT0005447237-EXGM,30,Financials,3020,Financial Services,302050,Open End and Miscellaneous Investment Vehicles,30205000,Open End and Miscellaneous Investment Vehicles,,,
2160,IT0005447245-EXGM,30,Financials,3020,Financial Services,302050,Open End and Miscellaneous Investment Vehicles,30205000,Open End and Miscellaneous Investment Vehicles,,,
2161,IT0005469330-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402010,Consumer Services ,40201070,Consumer Services: Misc.,,,
2162,IT0005474124-EXGM,30,Financials,3020,Financial Services,302010,Finance and Credit Services,30201020,Consumer Lending,,,
2163,IT0005432668-MTAA,55,Basic Materials,5510,Basic Resources,551020,Industrial Metals and Mining,55102050,Nonferrous Metals,,,
2164,IT0005469207-EXGM,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205010,Industrial Suppliers,,,
2165,IT0005364325-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101015,Software,,,
2166,IT0005450207-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101020,Consumer Digital Services,,,
2167,IT0005473050-EXGM,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202015,Investment Services,,,
2168,IT0005453086-EXGM,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101035,Building Materials: Other,,,
2169,IT0005424822-EXGM,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204000,Machinery: Industrial,,,
2170,IT0005499923-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402020,Household Goods and Home Construction,40202025,Household Equipment and Products,,,
2171,IT0005425340-EXGM,40,Consumer Discretionary,4030,Media,403010,Media,40301020,Media Agencies,,,
2172,IT0005496028-EXGM,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202010,Asset Managers and Custodians,,,
2173,IT0005549347-EXGM,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202010,Asset Managers and Custodians,,,
2174,IT0005468670-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
2175,IT0005083271-MTAA,35,Real Estate,3510,Real Estate,351010,Real Estate Investment and Services,35101010,Real Estate Holding and Development,,,
2176,IT0005481822-EXGM,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101015,Offshore Drilling and Other Services,,
2177,IT0005468282-EXGM,35,Real Estate,3510,Real Estate,351010,Real Estate Investment and Services,35101015,Real Estate Services,,,
2178,IT0005521536-EXGM,50,Industrials,5020,Industrial Goods and Services,502030,General Industrials,50203030,Containers and Packaging,,,
2179,IT0005413502-EXGM,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205040,Security Services,,,
2180,IT0005347593-EXGM,10,Technology,1010,Technology,101010,Software and Computer Services,10101020,Consumer Digital Services,,,
